#,Title,Company,URL,Location,State,Salary,Date Posted,Expiration Date
155,Strategic Account Liaison - Northwest,Intellia,https://www.indeed.com/viewjob?jk=6d85ff69083e26c3,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
156,Strategic Account Liaison - Mountain,Intellia,https://www.indeed.com/viewjob?jk=06f616f0c69d3ca4,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
157,"Senior Manager, Commercial Accounting",Intellia,https://www.indeed.com/viewjob?jk=e117eb99e2772864,"Cambridge, MA, US",MA,"$143,300",N/A,N/A
158,Strategic Account Director - East,Intellia,https://www.indeed.com/viewjob?jk=549940bd0428e834,"Cambridge, MA, US",MA,"$225,000",N/A,N/A
159,Strategic Account Liaison - North Central,Intellia,https://www.indeed.com/viewjob?jk=4efbd040f4731ae3,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
160,Strategic Account Liaison - Midwest,Intellia,https://www.indeed.com/viewjob?jk=972545958e20cb41,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
161,Strategic Account Liaison - Ohio Valley,Intellia,https://www.indeed.com/viewjob?jk=2fd9f60086693346,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
162,Strategic Account Liaison - Texas,Intellia,https://www.indeed.com/viewjob?jk=9877ac21ad4217f0,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
163,Strategic Account Liaison - Southern California,Intellia,https://www.indeed.com/viewjob?jk=5f3d1439a05e94ef,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
164,"Sr. Sales Director, BioPharma",BostonGene,https://www.indeed.com/viewjob?jk=ff144fb85fd6cfbf,"Waltham, MA, US",MA,"$150,000",N/A,N/A
165,Regional Sales Director – East,Element Biosciences Inc,https://www.indeed.com/viewjob?jk=3c970b12424c78fd,"Boston, MA, US",MA,"$190,000",N/A,N/A
166,CIO Advisory Supervisor,RSM,https://www.indeed.com/viewjob?jk=94284c7048752e6a,"Boston, MA, US",MA,"$101,000",N/A,N/A
167,"Scientist, Oncology Translational Research",Bristol Myers Squibb,https://www.indeed.com/viewjob?jk=2ded770e6d92611e,"Cambridge, MA, US",MA,"$129,640",N/A,N/A
168,Alternative Energy Sales Specialist,MilliporeSigma,https://www.indeed.com/viewjob?jk=e5a98246dc7d131f,"Burlington, MA, US",MA,"$85,300",N/A,N/A
169,Account Executive,2020 On-site,https://www.indeed.com/viewjob?jk=8bc4b4408fc01e28,"Everett, MA, US",MA,N/A,N/A,N/A
170,Senior Project Manager - Life Sciences - Pharmaceuticals - Biotech,Northstar Project and Real Estate Services,https://www.indeed.com/viewjob?jk=bb6d905af850636d,"Cambridge, MA, US",MA,N/A,N/A,N/A
171,"Manager, Conference Services & Event Planning Technology",Goodwin Procter LLP,https://www.indeed.com/viewjob?jk=75dfe72f0a5f1277,"Boston, MA, US",MA,"$103,700",N/A,N/A
172,"Sales Executive - Prenatal - Boston, MA",Myriad Genetics,https://www.indeed.com/viewjob?jk=fa61ca93e7513cb9,"Boston, MA, US",MA,"$180,000 – $205,000",N/A,N/A
173,"Sales Executive - Hereditary Cancer Screening - Boston, MA",Myriad Genetics,https://www.indeed.com/viewjob?jk=62fb44f71a48daa0,"Boston, MA, US",MA,"$180,000 – $205,000",N/A,N/A
174,Construction Project Manager,CRB,https://www.indeed.com/viewjob?jk=a17b3be8218116ee,"Boston, MA, US",MA,N/A,N/A,N/A
175,Senior Genetic Solution District Manager - Boston,Thermo Fisher Scientific,https://www.indeed.com/viewjob?jk=9a06af18439269f9,"Boston, MA, US",MA,$40,N/A,N/A
176,Quality Control Co-op (Fall 2026),WaVe Life Sciences,https://www.indeed.com/viewjob?jk=40e8d6832eae25f2,"Lexington, MA, US",MA,N/A,N/A,N/A
177,"Project Manager, Health Audiences",C Space,https://www.indeed.com/viewjob?jk=52bd8e3f3606a1ac,"Boston, MA, US",MA,"$65,000",N/A,N/A
178,"Senior Healthcare & Life Sciences Solutions Architect, AI Solutions",Amazon Web Services,https://www.indeed.com/viewjob?jk=2415665a10e67510,"Boston, MA, US",MA,"$138,200",N/A,N/A
179,"Applied Scientist, Special Projects",Amazon.com,https://www.indeed.com/viewjob?jk=7c1dd8ba8eeac5f7,"Boston, MA, US",MA,"$136,000",N/A,N/A
180,"Principal Applied Scientist, Amazon Special Projects",Amazon.com,https://www.indeed.com/viewjob?jk=d0ca04a953f9eec4,"Boston, MA, US",MA,"$179,000",N/A,N/A
181,"Senior Project Manager, Commercial Construction Mgmt",Scheer Partners,https://www.indeed.com/viewjob?jk=dc6972aff5c5900b,"Philadelphia, PA, US",PA,N/A,N/A,N/A
182,"Vice President, Market Research & AI",nan,https://www.indeed.com/viewjob?jk=5af4c250ca6ef64a,"Philadelphia, PA, US",PA,N/A,N/A,N/A
183,"Cost Manager, Life Sciences, Project & Development Services",Cushman & Wakefield,https://www.indeed.com/viewjob?jk=d3ec116550234876,"Philadelphia, PA, US",PA,N/A,N/A,N/A
184,"Vice President, Market Research",nan,https://www.indeed.com/viewjob?jk=ea12de6cadf2e917,"Yardley, PA, US",PA,N/A,N/A,N/A
185,Commercial Construction Estimator,Greenstar Group,https://www.indeed.com/viewjob?jk=062ece8570085bb9,"Brooklawn, NJ, US",NJ,"$80,000",N/A,N/A
186,"Technical Sales Manager - Life Sciences, Manufacturing; Cell & Gene Therapy",Saint-Gobain,https://www.indeed.com/viewjob?jk=b3def56cce98d567,"Malvern, PA, US",PA,"$102,000",N/A,N/A
187,"Director, Quality Control Microbiology",Resilience,https://www.indeed.com/viewjob?jk=0abc331086479968,"East Norriton, PA, US",PA,"$160,000",N/A,N/A
188,Clinical Project Manager - Corporate or Remote,TELA Bio,https://www.indeed.com/viewjob?jk=d278965fec0bbe8e,"Malvern, PA, US",PA,N/A,N/A,N/A
189,"Sales Executive - Hereditary Cancer Screening - Allentown, PA",Myriad Genetics,https://www.indeed.com/viewjob?jk=8e3d7341cdcfb74c,"Allentown, PA, US",PA,"$180,000 – $205,000",N/A,N/A
190,Microbiologist,Quantus Inc,https://www.indeed.com/viewjob?jk=ccfca066dbe12c58,"Philadelphia, PA, US",PA,N/A,N/A,N/A
191,"Senior Manager/ Associate Director, CMC Commercial Supply Chain","Celldex Therapeutics, Inc.",https://www.indeed.com/viewjob?jk=a7bea531480e4912,"Hampton, NJ, US",NJ,"$133,579",N/A,N/A
192,"Senior Manager/ Associate Director, CMC Commercial Supply Chain","Celldex Therapeutics, Inc.",https://www.indeed.com/viewjob?jk=ac2436f119c0fb13,"Hampton, NJ, US",NJ,"$133,579",N/A,N/A
193,"Medical Director, Clinical Sciences, MASH/Metabolism (Regeneron Genetics Medicine)",Regeneron,https://www.indeed.com/viewjob?jk=e88143c05bf7e296,"Tarrytown, NY, US",NY,"$284,900",N/A,N/A
194,"Medical Director, Clinical Sciences, MASH/Metabolism (Regeneron Genetics Medicine)",Regeneron,https://www.indeed.com/viewjob?jk=d3656c7e29cff78c,"Tarrytown, NY, US",NY,"$284,900",N/A,N/A
195,Associate Scientist - Immunology and Inflammation,Regeneron,https://www.indeed.com/viewjob?jk=bcc62853f4b035a2,"Tarrytown, NY, US",NY,"$93,900",N/A,N/A
196,Associate Scientist - Immunology and Inflammation,Regeneron,https://www.indeed.com/viewjob?jk=3dcfdba7c80a7284,"Tarrytown, NY, US",NY,"$93,900",N/A,N/A
